date,iso_code,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,daily_vaccinations_per_million,people_fully_vaccinated_per_hundred
2021-03-19,BEL,1496973.0,1028894.0,469214.0,67776.0,39935.0,12.92,3446.0,4.05
2021-03-20,BEL,1519444.0,1049791.0,470791.0,22471.0,41747.0,13.11,3602.0,4.06
2021-03-21,BEL,1520383.0,1050211.0,471311.0,939.0,41677.0,13.12,3596.0,4.07
2021-03-22,BEL,1553004.0,1077531.0,476612.0,32621.0,41964.0,13.4,3621.0,4.11
2021-03-23,BEL,1600973.0,1119802.0,482312.0,47969.0,42133.0,13.81,3635.0,4.16
2021-03-24,BEL,1662720.0,1171016.0,492846.0,61747.0,44103.0,14.35,3805.0,4.25
2021-03-25,BEL,1741479.0,1229952.0,512669.0,78759.0,44612.0,15.03,3849.0,4.42
2021-03-26,BEL,1811481.0,1280459.0,532166.0,70002.0,44930.0,15.63,3877.0,4.59
2021-03-27,BEL,1833979.0,1299179.0,535949.0,22498.0,44934.0,15.82,3877.0,4.62
2021-03-28,BEL,1836352.0,1300595.0,536906.0,2373.0,45138.0,15.84,3895.0,4.63
2021-03-29,BEL,1859977.0,1318959.0,542167.0,23625.0,43853.0,16.05,3784.0,4.68
2021-03-30,BEL,1892103.0,1345371.0,547883.0,32126.0,41590.0,16.33,3589.0,4.73
2021-03-31,BEL,1976918.0,1418893.0,559179.0,84815.0,44885.0,17.06,3873.0,4.82
2021-04-01,BEL,2078550.0,1495787.0,583950.0,101632.0,48153.0,17.93,4155.0,5.04
2021-04-02,BEL,2161151.0,1560024.0,602819.0,82601.0,49953.0,18.65,4310.0,5.2
2021-04-03,BEL,2182000.0,1579502.0,604226.0,20849.0,49717.0,18.83,4290.0,5.21
2021-04-04,BEL,2182106.0,1579528.0,604309.0,106.0,49393.0,18.83,4262.0,5.21
2021-04-05,BEL,2196745.0,1591524.0,606963.0,14639.0,48110.0,18.95,4151.0,5.24
2021-04-06,BEL,2243596.0,1629266.0,616130.0,46851.0,50213.0,19.36,4333.0,5.32
2021-04-07,BEL,2291442.0,1667375.0,625969.0,47846.0,44932.0,19.77,3877.0,5.4
2021-04-08,BEL,2417768.0,1777092.0,642611.0,126326.0,48460.0,20.86,4181.0,5.54
2021-04-09,BEL,2552812.0,1896483.0,658351.0,135044.0,55952.0,22.03,4828.0,5.68
2021-04-10,BEL,2621514.0,1961147.0,662429.0,68702.0,62788.0,22.62,5418.0,5.72
2021-04-11,BEL,2625461.0,1964758.0,662770.0,3947.0,63336.0,22.65,5465.0,5.72
2021-04-12,BEL,2674155.0,2004444.0,671808.0,48694.0,68201.0,23.07,5885.0,5.8
2021-04-13,BEL,2746557.0,2068491.0,680246.0,72402.0,71852.0,23.7,6200.0,5.87
2021-04-14,BEL,2847234.0,2144531.0,704886.0,100677.0,79399.0,24.57,6851.0,6.08
2021-04-15,BEL,2958894.0,2229566.0,731514.0,111660.0,77304.0,25.53,6670.0,6.31
2021-04-16,BEL,3052900.0,2306195.0,748892.0,94006.0,71441.0,26.34,6164.0,6.46
2021-04-17,BEL,3111017.0,2358515.0,754689.0,58117.0,69929.0,26.84,6034.0,6.51
2021-04-18,BEL,3117014.0,2364433.0,754768.0,5997.0,70222.0,26.89,6059.0,6.51
2021-04-19,BEL,3178057.0,2421128.0,759116.0,61043.0,71986.0,27.42,6211.0,6.55
2021-04-20,BEL,3228306.0,2468168.0,762328.0,50249.0,68821.0,27.86,5938.0,6.58
2021-04-21,BEL,3320146.0,2555502.0,766836.0,91840.0,67559.0,28.65,5829.0,6.62
2021-04-22,BEL,3416483.0,2645841.0,772834.0,96337.0,65370.0,29.48,5640.0,6.67
2021-04-23,BEL,3488427.0,2710628.0,779992.0,71944.0,62218.0,30.1,5368.0,6.73
2021-04-24,BEL,3534700.0,2755121.0,781780.0,46273.0,60526.0,30.5,5222.0,6.75
2021-04-25,BEL,3541009.0,2761404.0,781808.0,6309.0,60571.0,30.55,5226.0,6.75
2021-04-26,BEL,3604155.0,2817593.0,788768.0,63146.0,60871.0,31.1,5252.0,6.81
2021-04-27,BEL,3657107.0,2856001.0,803322.0,52952.0,61257.0,31.56,5286.0,6.93
2021-04-28,BEL,3751732.0,2935496.0,818562.0,94625.0,61655.0,32.37,5320.0,7.06
2021-04-29,BEL,3857925.0,3023242.0,838318.0,106193.0,63063.0,33.29,5441.0,7.23
2021-04-30,BEL,3940182.0,3083734.0,861009.0,82257.0,64536.0,34.0,5568.0,7.43
2021-05-01,BEL,3987498.0,3123502.0,869063.0,47316.0,64685.0,34.41,5581.0,7.5
2021-05-02,BEL,3991112.0,3127010.0,869181.0,3614.0,64300.0,34.44,5548.0,7.5
2021-05-03,BEL,4069888.0,3193387.0,884203.0,78776.0,66533.0,35.12,5741.0,7.63
2021-05-04,BEL,4152971.0,3260791.0,903177.0,83083.0,70838.0,35.83,6112.0,7.79
2021-05-05,BEL,4307761.0,3345102.0,977355.0,154790.0,79433.0,37.17,6854.0,8.43
2021-05-06,BEL,4469441.0,3433580.0,1055416.0,161680.0,87359.0,38.56,7538.0,9.11
2021-05-07,BEL,4624821.0,3534306.0,1114557.0,155380.0,97806.0,39.9,8439.0,9.62
2021-05-08,BEL,4715044.0,3614922.0,1125885.0,90223.0,103935.0,40.68,8968.0,9.71
2021-05-09,BEL,4722981.0,3622776.0,1126005.0,7937.0,104553.0,40.75,9021.0,9.72
2021-05-10,BEL,4806995.0,3702236.0,1131939.0,84014.0,105301.0,41.48,9086.0,9.77
2021-05-11,BEL,4875664.0,3760988.0,1143096.0,68669.0,103242.0,42.07,8908.0,9.86
2021-05-12,BEL,4968857.0,3825537.0,1173018.0,93193.0,94442.0,42.87,8149.0,10.12
2021-05-13,BEL,5087700.0,3864069.0,1253669.0,118843.0,88323.0,43.9,7621.0,10.82
2021-05-14,BEL,5232894.0,3906267.0,1357679.0,145194.0,86868.0,45.15,7495.0,11.71
2021-05-15,BEL,5320820.0,3939071.0,1413085.0,87926.0,86539.0,45.91,7467.0,12.19
2021-05-16,BEL,5326883.0,3941333.0,1416924.0,6063.0,86272.0,45.96,7444.0,12.23
2021-05-17,BEL,5435612.0,4027712.0,1442810.0,108729.0,89802.0,46.9,7748.0,12.45
2021-05-18,BEL,5568757.0,4130176.0,1476543.0,133145.0,99013.0,48.05,8543.0,12.74
2021-05-19,BEL,5710062.0,4208239.0,1543856.0,141305.0,105886.0,49.27,9136.0,13.32
2021-05-20,BEL,5856759.0,4277372.0,1626669.0,146697.0,109866.0,50.53,9480.0,14.04
2021-05-21,BEL,5984757.0,4347102.0,1688499.0,127998.0,107409.0,51.64,9268.0,14.57
2021-05-22,BEL,6073714.0,4391369.0,1733743.0,88957.0,107556.0,52.41,9280.0,14.96
2021-05-23,BEL,6083261.0,4398179.0,1736521.0,9547.0,108054.0,52.49,9323.0,14.98
2021-05-24,BEL,6145214.0,4424593.0,1773061.0,61953.0,101372.0,53.02,8747.0,15.3
2021-05-25,BEL,6244943.0,4484178.0,1820099.0,99729.0,96598.0,53.88,8335.0,15.7
2021-05-26,BEL,6367443.0,4519944.0,1911838.0,122500.0,93912.0,54.94,8103.0,16.5
2021-05-27,BEL,6507210.0,4561107.0,2014791.0,139767.0,92922.0,56.15,8018.0,17.38
2021-05-28,BEL,6619263.0,4599991.0,2091717.0,112053.0,90644.0,57.11,7821.0,18.05
2021-05-29,BEL,6710180.0,4643053.0,2141986.0,90917.0,90924.0,57.9,7845.0,18.48
2021-05-30,BEL,6721618.0,4647451.0,2149145.0,11438.0,91194.0,58.0,7869.0,18.54
2021-05-31,BEL,6841845.0,4713402.0,2206689.0,120227.0,99519.0,59.03,8587.0,19.04
2021-06-01,BEL,6944985.0,4777572.0,2254566.0,103140.0,100006.0,59.92,8629.0,19.45
2021-06-02,BEL,7113000.0,4858332.0,2344882.0,168015.0,106508.0,61.37,9190.0,20.23
2021-06-03,BEL,7299823.0,4951095.0,2442219.0,186823.0,113230.0,62.99,9770.0,21.07
2021-06-04,BEL,7452637.0,5032802.0,2516037.0,152814.0,119053.0,64.3,10272.0,21.71
2021-06-05,BEL,7591339.0,5121865.0,2567563.0,138702.0,125880.0,65.5,10861.0,22.15
2021-06-06,BEL,7622312.0,5147475.0,2573450.0,30973.0,128671.0,65.77,11102.0,22.2
2021-06-07,BEL,7792953.0,5246981.0,2653083.0,170641.0,135873.0,67.24,11724.0,22.89
2021-06-08,BEL,7941521.0,5330849.0,2733885.0,148568.0,142362.0,68.52,12284.0,23.59
2021-06-09,BEL,8137813.0,5423876.0,2843386.0,196292.0,146402.0,70.22,12632.0,24.53
2021-06-10,BEL,8332431.0,5504981.0,2961295.0,194618.0,147515.0,71.9,12728.0,25.55
2021-06-11,BEL,8527916.0,5593739.0,3071428.0,195485.0,153611.0,73.58,13254.0,26.5
2021-06-12,BEL,8670670.0,5671896.0,3142793.0,142754.0,154190.0,74.81,13304.0,27.12
2021-06-13,BEL,8694421.0,5687426.0,3151430.0,23751.0,153158.0,75.02,13215.0,27.19
2021-06-14,BEL,8848052.0,5765686.0,3240158.0,153631.0,150728.0,76.34,13005.0,27.96
2021-06-15,BEL,8998869.0,5859517.0,3323516.0,150817.0,151050.0,77.65,13033.0,28.68
2021-06-16,BEL,9182041.0,5980224.0,3402310.0,183172.0,149175.0,79.23,12871.0,29.36
2021-06-17,BEL,9370762.0,6117532.0,3458451.0,188721.0,148333.0,80.85,12799.0,29.84
2021-06-18,BEL,9563058.0,6255607.0,3518186.0,192296.0,147877.0,82.51,12759.0,30.36
2021-06-19,BEL,9688705.0,6351812.0,3550059.0,125647.0,145434.0,83.6,12549.0,30.63
2021-06-20,BEL,9720617.0,6382311.0,3551932.0,31912.0,146599.0,83.87,12649.0,30.65
2021-06-21,BEL,9838897.0,6465025.0,3590404.0,118280.0,141549.0,84.89,12213.0,30.98
2021-06-22,BEL,9946965.0,6526425.0,3646157.0,108068.0,135442.0,85.83,11686.0,31.46
2021-06-23,BEL,10130736.0,6649388.0,3710239.0,183771.0,135528.0,87.41,11694.0,32.01
2021-06-24,BEL,10311681.0,6775119.0,3770972.0,180945.0,134417.0,88.97,11598.0,32.54
2021-06-25,BEL,10476099.0,6892807.0,3822799.0,164418.0,130434.0,90.39,11254.0,32.98
2021-06-26,BEL,10591036.0,6963833.0,3872376.0,114937.0,128904.0,91.38,11122.0,33.41
2021-06-27,BEL,10625633.0,6992272.0,3879268.0,34597.0,129288.0,91.68,11156.0,33.47
2021-06-28,BEL,10744932.0,7060266.0,3934334.0,119299.0,129434.0,92.71,11168.0,33.95
2021-06-29,BEL,10865841.0,7118196.0,4003202.0,120909.0,131268.0,93.75,11326.0,34.54
2021-06-30,BEL,10990770.0,7203076.0,4049934.0,124929.0,122862.0,94.83,10601.0,34.94
2021-07-01,BEL,11126344.0,7294397.0,4098222.0,135574.0,116380.0,96.0,10042.0,35.36
2021-07-02,BEL,11238586.0,7370228.0,4138350.0,112242.0,108927.0,96.97,9399.0,35.71
2021-07-03,BEL,11326134.0,7407364.0,4189664.0,87548.0,105014.0,97.73,9061.0,36.15
2021-07-04,BEL,11340181.0,7414702.0,4196422.0,14047.0,102078.0,97.85,8808.0,36.21
2021-07-05,BEL,11453457.0,7436870.0,4289838.0,113276.0,101218.0,98.83,8734.0,37.01
2021-07-06,BEL,11527669.0,7450469.0,4352173.0,74212.0,94547.0,99.47,8158.0,37.55
2020-12-29,BGR,1719.0,1719.0,,,,0.02,,
2020-12-30,BGR,4608.0,4608.0,,2889.0,2889.0,0.07,416.0,
2020-12-31,BGR,,,,,1477.0,,213.0,
2021-01-01,BGR,4739.0,4739.0,,,1007.0,0.07,145.0,
2021-01-02,BGR,,,,,799.0,,115.0,
2021-01-03,BGR,,,,,675.0,,97.0,
2021-01-04,BGR,,,,,592.0,,85.0,
2021-01-05,BGR,5448.0,5448.0,,,533.0,0.08,77.0,
2021-01-06,BGR,7913.0,7913.0,,2465.0,472.0,0.11,68.0,
2021-01-07,BGR,11117.0,11117.0,,3204.0,920.0,0.16,132.0,
2021-01-08,BGR,13355.0,13355.0,,2238.0,1231.0,0.19,177.0,
2021-01-09,BGR,13473.0,13473.0,,118.0,1222.0,0.19,176.0,
2021-01-10,BGR,,,,,1246.0,,179.0,
2021-01-11,BGR,14161.0,14161.0,,,1270.0,0.2,183.0,
2021-01-12,BGR,15780.0,15780.0,,1619.0,1476.0,0.23,212.0,
2021-01-13,BGR,17038.0,17038.0,,1258.0,1304.0,0.25,188.0,
2021-01-14,BGR,17686.0,17686.0,,648.0,938.0,0.25,135.0,
2021-01-15,BGR,18126.0,18126.0,,440.0,682.0,0.26,98.0,
2021-01-16,BGR,18332.0,18332.0,,206.0,694.0,0.26,100.0,
2021-01-17,BGR,18453.0,18453.0,,121.0,662.0,0.27,95.0,
2021-01-18,BGR,19638.0,18524.0,1114.0,1185.0,782.0,0.28,113.0,0.02
2021-01-19,BGR,22226.0,19058.0,3168.0,2588.0,921.0,0.32,133.0,0.05
2021-01-20,BGR,24127.0,19834.0,4293.0,1901.0,1013.0,0.35,146.0,0.06
2021-01-21,BGR,25251.0,20719.0,4532.0,1124.0,1081.0,0.36,156.0,0.07
2021-01-22,BGR,26101.0,21496.0,4605.0,850.0,1139.0,0.38,164.0,0.07
2021-01-23,BGR,26119.0,21509.0,4610.0,18.0,1112.0,0.38,160.0,0.07
2021-01-24,BGR,26143.0,21533.0,4610.0,24.0,1099.0,0.38,158.0,0.07
2021-01-25,BGR,26798.0,22129.0,4669.0,655.0,1023.0,0.39,147.0,0.07
2021-01-26,BGR,29122.0,23667.0,5455.0,2324.0,985.0,0.42,142.0,0.08
2021-01-27,BGR,32917.0,25245.0,7672.0,3795.0,1256.0,0.47,181.0,0.11
2021-01-28,BGR,37636.0,26753.0,10883.0,4719.0,1769.0,0.54,255.0,0.16
2021-01-29,BGR,40805.0,27856.0,12949.0,3169.0,2101.0,0.59,302.0,0.19
2021-01-30,BGR,41020.0,27957.0,13063.0,215.0,2129.0,0.59,306.0,0.19
2021-01-31,BGR,41125.0,28041.0,13084.0,105.0,2140.0,0.59,308.0,0.19
2021-02-01,BGR,42634.0,28978.0,13656.0,1509.0,2262.0,0.61,326.0,0.2
2021-02-02,BGR,45917.0,30817.0,15100.0,3283.0,2399.0,0.66,345.0,0.22
2021-02-03,BGR,50124.0,33691.0,16433.0,4207.0,2458.0,0.72,354.0,0.24
2021-02-04,BGR,54025.0,36929.0,17096.0,3901.0,2341.0,0.78,337.0,0.25
2021-02-05,BGR,56860.0,39468.0,17392.0,2835.0,2294.0,0.82,330.0,0.25
2021-02-06,BGR,57016.0,39624.0,17392.0,156.0,2285.0,0.82,329.0,0.25
2021-02-07,BGR,57038.0,39646.0,17392.0,22.0,2273.0,0.82,327.0,0.25
2021-02-08,BGR,58888.0,41407.0,17481.0,1850.0,2322.0,0.85,334.0,0.25
2021-02-09,BGR,62428.0,44482.0,17946.0,3540.0,2359.0,0.9,340.0,0.26
2021-02-10,BGR,66163.0,47551.0,18612.0,3735.0,2291.0,0.95,330.0,0.27
2021-02-11,BGR,71123.0,51435.0,19688.0,4960.0,2443.0,1.02,352.0,0.28
2021-02-12,BGR,74694.0,54123.0,20571.0,3571.0,2548.0,1.07,367.0,0.3
2021-02-13,BGR,75320.0,54646.0,20674.0,626.0,2615.0,1.08,376.0,0.3
2021-02-14,BGR,75388.0,54690.0,20698.0,68.0,2621.0,1.08,377.0,0.3
2021-02-15,BGR,77436.0,56113.0,21323.0,2048.0,2650.0,1.11,381.0,0.31
2021-02-16,BGR,81338.0,58562.0,22776.0,3902.0,2701.0,1.17,389.0,0.33
2021-02-17,BGR,85920.0,61813.0,24107.0,4582.0,2822.0,1.24,406.0,0.35
2021-02-18,BGR,90514.0,65073.0,25441.0,4594.0,2770.0,1.3,399.0,0.37
2021-02-19,BGR,104268.0,77518.0,26750.0,13754.0,4225.0,1.5,608.0,0.38
2021-02-20,BGR,108356.0,81433.0,26923.0,4088.0,4719.0,1.56,679.0,0.39
2021-02-21,BGR,119354.0,92381.0,26973.0,10998.0,6281.0,1.72,904.0,0.39
2021-02-22,BGR,131063.0,103111.0,27952.0,11709.0,7661.0,1.89,1103.0,0.4
2021-02-23,BGR,148226.0,118549.0,29677.0,17163.0,9555.0,2.13,1375.0,0.43
2021-02-24,BGR,168462.0,136454.0,32008.0,20236.0,11792.0,2.42,1697.0,0.46
2021-02-25,BGR,188512.0,153793.0,34719.0,20050.0,14000.0,2.71,2015.0,0.5
2021-02-26,BGR,204439.0,167258.0,37181.0,15927.0,14310.0,2.94,2059.0,0.54
2021-02-27,BGR,209760.0,172393.0,37367.0,5321.0,14486.0,3.02,2085.0,0.54
2021-02-28,BGR,212445.0,175066.0,37379.0,2685.0,13299.0,3.06,1914.0,0.54
2021-03-01,BGR,223539.0,184764.0,38775.0,11094.0,13211.0,3.22,1901.0,0.56
2021-03-02,BGR,243772.0,202247.0,41525.0,20233.0,13649.0,3.51,1964.0,0.6
2021-03-03,BGR,248169.0,206296.0,41873.0,4397.0,11387.0,3.57,1639.0,0.6
2021-03-04,BGR,268544.0,221832.0,46712.0,20375.0,11433.0,3.86,1645.0,0.67
2021-03-05,BGR,284464.0,234526.0,49938.0,15920.0,11432.0,4.09,1645.0,0.72
2021-03-06,BGR,287118.0,237067.0,50051.0,2654.0,11051.0,4.13,1590.0,0.72
2021-03-07,BGR,288631.0,238575.0,50056.0,1513.0,10884.0,4.15,1566.0,0.72
2021-03-08,BGR,294132.0,243479.0,50653.0,5501.0,10085.0,4.23,1451.0,0.73
2021-03-09,BGR,302151.0,250507.0,51644.0,8019.0,8340.0,4.35,1200.0,0.74
2021-03-10,BGR,309145.0,256410.0,52735.0,6994.0,8711.0,4.45,1254.0,0.76
2021-03-11,BGR,324446.0,270587.0,53859.0,15301.0,7986.0,4.67,1149.0,0.78
2021-03-12,BGR,336660.0,279324.0,57336.0,12214.0,7457.0,4.85,1073.0,0.83
2021-03-13,BGR,337904.0,280137.0,57767.0,1244.0,7255.0,4.86,1044.0,0.83
2021-03-14,BGR,338879.0,280462.0,58417.0,975.0,7178.0,4.88,1033.0,0.84
2021-03-15,BGR,341707.0,281713.0,59994.0,2828.0,6796.0,4.92,978.0,0.86
2021-03-16,BGR,345994.0,284266.0,61728.0,4287.0,6263.0,4.98,901.0,0.89
2021-03-17,BGR,350702.0,286950.0,63752.0,4708.0,5937.0,5.05,854.0,0.92
2021-03-18,BGR,356052.0,289311.0,66741.0,5350.0,4515.0,5.12,650.0,0.96
2021-03-19,BGR,362721.0,293176.0,69545.0,6669.0,3723.0,5.22,536.0,1.0
2021-03-20,BGR,366547.0,295794.0,70753.0,3826.0,4092.0,5.28,589.0,1.02
2021-03-21,BGR,368905.0,297681.0,71224.0,2358.0,4289.0,5.31,617.0,1.03
2021-03-22,BGR,376370.0,302517.0,73853.0,7465.0,4952.0,5.42,713.0,1.06
2021-03-23,BGR,388805.0,310415.0,78390.0,12435.0,6116.0,5.6,880.0,1.13
2021-03-24,BGR,401309.0,321332.0,79977.0,12504.0,7230.0,5.78,1041.0,1.15
2021-03-25,BGR,415601.0,332467.0,83134.0,14292.0,8507.0,5.98,1224.0,1.2
2021-03-26,BGR,430228.0,343120.0,87108.0,14627.0,9644.0,6.19,1388.0,1.25
2021-03-27,BGR,434158.0,346392.0,87766.0,3930.0,9659.0,6.25,1390.0,1.26
2021-03-28,BGR,436541.0,348327.0,88214.0,2383.0,9662.0,6.28,1391.0,1.27
2021-03-29,BGR,445547.0,355220.0,90327.0,9006.0,9882.0,6.41,1422.0,1.3
2021-03-30,BGR,458731.0,365650.0,93081.0,13184.0,9989.0,6.6,1438.0,1.34
2021-03-31,BGR,472443.0,377440.0,95003.0,13712.0,10162.0,6.8,1462.0,1.37
2021-04-01,BGR,486002.0,388595.0,97407.0,13559.0,10057.0,6.99,1447.0,1.4
2021-04-02,BGR,498085.0,398203.0,99882.0,12083.0,9694.0,7.17,1395.0,1.44
2021-04-03,BGR,502078.0,401514.0,100564.0,3993.0,9703.0,7.23,1396.0,1.45
2021-04-04,BGR,503570.0,402693.0,100877.0,1492.0,9576.0,7.25,1378.0,1.45
2021-04-05,BGR,510049.0,407622.0,102427.0,6479.0,9215.0,7.34,1326.0,1.47
2021-04-06,BGR,519635.0,414790.0,104845.0,9586.0,8701.0,7.48,1252.0,1.51
2021-04-07,BGR,533453.0,425706.0,107747.0,13818.0,8716.0,7.68,1254.0,1.55
2021-04-08,BGR,552516.0,442439.0,110077.0,19063.0,9502.0,7.95,1368.0,1.58
2021-04-09,BGR,567396.0,454711.0,112685.0,14880.0,9902.0,8.17,1425.0,1.62
2021-04-10,BGR,571062.0,458084.0,112978.0,3666.0,9855.0,8.22,1418.0,1.63
2021-04-11,BGR,572662.0,459409.0,113253.0,1600.0,9870.0,8.24,1420.0,1.63
2021-04-12,BGR,579992.0,465348.0,114644.0,7330.0,9992.0,8.35,1438.0,1.65
2021-04-13,BGR,590495.0,474072.0,116423.0,10503.0,10123.0,8.5,1457.0,1.68
2021-04-14,BGR,605377.0,485498.0,119879.0,14882.0,10275.0,8.71,1479.0,1.73
2021-04-15,BGR,620375.0,496994.0,123381.0,14998.0,9694.0,8.93,1395.0,1.78
2021-04-16,BGR,634129.0,507245.0,126884.0,13754.0,9533.0,9.13,1372.0,1.83
2021-04-17,BGR,637216.0,509196.0,128020.0,3087.0,9451.0,9.17,1360.0,1.84
2021-04-18,BGR,638443.0,509905.0,128538.0,1227.0,9397.0,9.19,1352.0,1.85
2021-04-19,BGR,645486.0,514417.0,131069.0,7043.0,9356.0,9.29,1346.0,1.89
2021-04-20,BGR,657333.0,521956.0,135377.0,11847.0,9548.0,9.46,1374.0,1.95
2021-04-21,BGR,676501.0,533316.0,143185.0,19168.0,10161.0,9.74,1462.0,2.06
2021-04-22,BGR,698517.0,546700.0,151817.0,22016.0,11163.0,10.05,1607.0,2.18
2021-04-23,BGR,716940.0,556719.0,160221.0,18423.0,11830.0,10.32,1703.0,2.31
2021-04-24,BGR,721170.0,558405.0,162765.0,4230.0,11993.0,10.38,1726.0,2.34
2021-04-25,BGR,723240.0,559274.0,163966.0,2070.0,12114.0,10.41,1743.0,2.36
2021-04-26,BGR,734150.0,564282.0,169868.0,10910.0,12666.0,10.57,1823.0,2.44
2021-04-27,BGR,750899.0,572924.0,177975.0,16749.0,13367.0,10.81,1924.0,2.56
2021-04-28,BGR,776254.0,585719.0,190535.0,25355.0,14250.0,11.17,2051.0,2.74
2021-04-29,BGR,803176.0,595509.0,207667.0,26922.0,14951.0,11.56,2152.0,2.99
2021-04-30,BGR,815463.0,602109.0,213354.0,12287.0,14075.0,11.74,2026.0,3.07
2021-05-01,BGR,821218.0,606144.0,215074.0,5755.0,14293.0,11.82,2057.0,3.1
2021-05-02,BGR,824623.0,608428.0,216195.0,3405.0,14483.0,11.87,2084.0,3.11
2021-05-03,BGR,833510.0,613677.0,219833.0,8887.0,14194.0,12.0,2043.0,3.16
2021-05-04,BGR,844643.0,619256.0,225387.0,11133.0,13392.0,12.16,1927.0,3.24
2021-05-05,BGR,877124.0,625922.0,251202.0,32481.0,14410.0,12.62,2074.0,3.62
2021-05-06,BGR,884254.0,629749.0,254505.0,7130.0,11583.0,12.73,1667.0,3.66
2021-05-07,BGR,922371.0,638468.0,283903.0,38117.0,15273.0,13.27,2198.0,4.09
2021-05-08,BGR,932419.0,642807.0,289612.0,10048.0,15886.0,13.42,2286.0,4.17
2021-05-09,BGR,938064.0,646068.0,291996.0,5645.0,16206.0,13.5,2332.0,4.2
2021-05-10,BGR,963539.0,651694.0,311845.0,25475.0,18576.0,13.87,2673.0,4.49
2021-05-11,BGR,999287.0,661204.0,338083.0,35748.0,22092.0,14.38,3179.0,4.87
2021-05-12,BGR,1035763.0,673441.0,362322.0,36476.0,22663.0,14.91,3262.0,5.21
2021-05-13,BGR,1073523.0,685543.0,387980.0,37760.0,27038.0,15.45,3891.0,5.58
2021-05-14,BGR,1106760.0,697366.0,409394.0,33237.0,26341.0,15.93,3791.0,5.89
2021-05-15,BGR,1113351.0,700203.0,413148.0,6591.0,25847.0,16.02,3720.0,5.95
2021-05-16,BGR,1116741.0,702012.0,414729.0,3390.0,25525.0,16.07,3673.0,5.97
2021-05-17,BGR,1134977.0,709006.0,425971.0,18236.0,24491.0,16.33,3525.0,6.13
2021-05-18,BGR,1161048.0,720124.0,440924.0,26071.0,23109.0,16.71,3326.0,6.35
2021-05-19,BGR,1191397.0,733149.0,458248.0,30349.0,22233.0,17.15,3200.0,6.59
2021-05-20,BGR,1225601.0,746125.0,479476.0,34204.0,21725.0,17.64,3127.0,6.9
2021-05-21,BGR,1250667.0,756201.0,494466.0,25066.0,20558.0,18.0,2959.0,7.12
2021-05-22,BGR,1257015.0,758350.0,498665.0,6348.0,20523.0,18.09,2954.0,7.18
2021-05-23,BGR,1260683.0,759630.0,501053.0,3668.0,20563.0,18.14,2959.0,7.21
2021-05-24,BGR,1265855.0,760923.0,504932.0,5172.0,18697.0,18.22,2691.0,7.27
2021-05-25,BGR,1282717.0,766754.0,515963.0,16862.0,17381.0,18.46,2501.0,7.43
2021-05-26,BGR,1303575.0,777089.0,526486.0,20858.0,16025.0,18.76,2306.0,7.58
2021-05-27,BGR,1321786.0,787995.0,533791.0,18211.0,13741.0,19.02,1978.0,7.68
2021-05-28,BGR,1341130.0,796827.0,544303.0,19344.0,12923.0,19.3,1860.0,7.83
2021-05-29,BGR,1348204.0,799293.0,548911.0,7074.0,13027.0,19.4,1875.0,7.9
2021-05-30,BGR,1353249.0,801064.0,552185.0,5045.0,13224.0,19.48,1903.0,7.95
2021-05-31,BGR,1365923.0,805538.0,560385.0,12674.0,14295.0,19.66,2057.0,8.06
2021-06-01,BGR,1383971.0,812072.0,571899.0,18048.0,14465.0,19.92,2082.0,8.23
2021-06-02,BGR,1405952.0,819332.0,586620.0,21981.0,14625.0,20.23,2105.0,8.44
2021-06-03,BGR,1429105.0,827703.0,601402.0,23153.0,15331.0,20.57,2206.0,8.66
2021-06-04,BGR,1450850.0,834815.0,616035.0,21745.0,15674.0,20.88,2256.0,8.87
2021-06-05,BGR,1456841.0,837157.0,619684.0,5991.0,15520.0,20.97,2234.0,8.92
2021-06-06,BGR,1464251.0,840111.0,624140.0,7410.0,15857.0,21.07,2282.0,8.98
2021-06-07,BGR,1478774.0,844483.0,634291.0,14523.0,16122.0,21.28,2320.0,9.13
2021-06-08,BGR,1500534.0,851993.0,648541.0,21760.0,16652.0,21.6,2397.0,9.33
2021-06-09,BGR,1524541.0,860007.0,664534.0,24007.0,16941.0,21.94,2438.0,9.56
2021-06-10,BGR,1548304.0,867873.0,680431.0,23763.0,17028.0,22.28,2451.0,9.79
2021-06-11,BGR,1568793.0,874457.0,694336.0,20489.0,16849.0,22.58,2425.0,9.99
2021-06-12,BGR,1573761.0,876614.0,697147.0,4968.0,16703.0,22.65,2404.0,10.03
2021-06-13,BGR,1577024.0,878290.0,698734.0,3263.0,16110.0,22.7,2319.0,10.06
2021-06-14,BGR,1586678.0,882269.0,704409.0,9654.0,15415.0,22.84,2218.0,10.14
2021-06-15,BGR,1602136.0,888892.0,713244.0,15458.0,14515.0,23.06,2089.0,10.26
2021-06-16,BGR,1619744.0,895526.0,724218.0,17608.0,13600.0,23.31,1957.0,10.42
2021-06-17,BGR,1637956.0,902058.0,735898.0,18212.0,12807.0,23.57,1843.0,10.59
2021-06-18,BGR,1653186.0,907614.0,745572.0,15230.0,12056.0,23.79,1735.0,10.73
2021-06-19,BGR,1657042.0,909571.0,747471.0,3856.0,11897.0,23.85,1712.0,10.76
